date,units,site_name,state,county,pollutant,value,scaled_value,measurement,zip_code,sfg_id,point_id,x,y
04/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,13261,13261,-74.01871,40.64182
04/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,13262,13262,-74.01871,40.64182
04/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.4,0.918567929474768,NA,11220,13263,13263,-74.01871,40.64182
04/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13264,13264,-74.01871,40.64182
04/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.9,0.5617863310077914,NA,11220,13265,13265,-74.01871,40.64182
04/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,13266,13266,-74.01871,40.64182
04/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,13267,13267,-74.01871,40.64182
04/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.7,-0.9129109426557117,NA,11220,13268,13268,-74.01871,40.64182
04/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,13269,13269,-74.01871,40.64182
04/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.9,0.08607753305182267,NA,11220,13270,13270,-74.01871,40.64182
04/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,16.2,2.2981234435470768,NA,11220,13271,13271,-74.01871,40.64182
04/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.4,1.3942767274307366,NA,11220,13272,13272,-74.01871,40.64182
04/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,13273,13273,-74.01871,40.64182
04/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.6,-0.22313318561955717,NA,11220,13274,13274,-74.01871,40.64182
04/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.8,-0.8891255027579134,NA,11220,13275,13275,-74.01871,40.64182
04/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.3,-0.7701983032689211,NA,11220,13276,13276,-74.01871,40.64182
04/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.6,-0.9366963825535101,NA,11220,13277,13277,-74.01871,40.64182
04/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,13278,13278,-74.01871,40.64182
04/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,13279,13279,-74.01871,40.64182
04/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,13280,13280,-74.01871,40.64182
04/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,13281,13281,-74.01871,40.64182
04/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.3,0.18121929264301628,NA,11220,13282,13282,-74.01871,40.64182
04/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.4,-0.27070406541515385,NA,11220,13283,13283,-74.01871,40.64182
04/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.5,1.418062167328535,NA,11220,13284,13284,-74.01871,40.64182
04/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,13285,13285,-74.01871,40.64182
04/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,13286,13286,-74.01871,40.64182
04/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.7,-0.43720214469974295,NA,11220,13287,13287,-74.01871,40.64182
04/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11220,13288,13288,-74.01871,40.64182
05/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.3,0.41907369162100083,NA,11220,13289,13289,-74.01871,40.64182
05/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.8,1.251564088043946,NA,11220,13290,13290,-74.01871,40.64182
05/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13291,13291,-74.01871,40.64182
05/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.7,0.7520698501901786,NA,11220,13292,13292,-74.01871,40.64182
05/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.4,-0.27070406541515385,NA,11220,13293,13293,-74.01871,40.64182
05/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11220,13294,13294,-74.01871,40.64182
05/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.8,-0.17556230582396024,NA,11220,13295,13295,-74.01871,40.64182
05/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,13296,13296,-74.01871,40.64182
05/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,13297,13297,-74.01871,40.64182
05/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.3,-0.056635106334968065,NA,11220,13298,13298,-74.01871,40.64182
05/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.3,1.1326368885549538,NA,11220,13299,13299,-74.01871,40.64182
05/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.9,0.08607753305182267,NA,11220,13300,13300,-74.01871,40.64182
05/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.5,0.7044989703945819,NA,11220,13301,13301,-74.01871,40.64182
05/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.5,0.7044989703945819,NA,11220,13302,13302,-74.01871,40.64182
05/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.9,0.7996407299857757,NA,11220,13303,13303,-74.01871,40.64182
05/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11,1.0612805688615585,NA,11220,13304,13304,-74.01871,40.64182
05/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.7,-0.43720214469974295,NA,11220,13305,13305,-74.01871,40.64182
05/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,13306,13306,-74.01871,40.64182
05/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11220,13307,13307,-74.01871,40.64182
05/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,17.2,2.535977842525061,NA,11220,13308,13308,-74.01871,40.64182
05/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,23.6,4.058245995984161,NA,11220,13309,13309,-74.01871,40.64182
05/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,14.7,1.9413418450801003,NA,11220,13310,13310,-74.01871,40.64182
05/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,13311,13311,-74.01871,40.64182
05/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.7,-0.43720214469974295,NA,11220,13312,13312,-74.01871,40.64182
05/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,13313,13313,-74.01871,40.64182
05/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,13314,13314,-74.01871,40.64182
05/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.6,1.2039932082483489,NA,11220,13315,13315,-74.01871,40.64182
05/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.3,0.18121929264301628,NA,11220,13316,13316,-74.01871,40.64182
05/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11220,13317,13317,-74.01871,40.64182
05/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.4,1.3942767274307366,NA,11220,13318,13318,-74.01871,40.64182
06/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.7,0.989924249168163,NA,11220,13319,13319,-74.01871,40.64182
06/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.9,1.0374951289637602,NA,11220,13320,13320,-74.01871,40.64182
06/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.9,1.0374951289637602,NA,11220,13321,13321,-74.01871,40.64182
06/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.9,0.323931932029807,NA,11220,13322,13322,-74.01871,40.64182
06/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,13323,13323,-74.01871,40.64182
06/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,13324,13324,-74.01871,40.64182
06/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.9,-0.15177686592616169,NA,11220,13325,13325,-74.01871,40.64182
06/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.7,0.7520698501901786,NA,11220,13326,13326,-74.01871,40.64182
06/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,13327,13327,-74.01871,40.64182
06/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.6,-0.22313318561955717,NA,11220,13328,13328,-74.01871,40.64182
06/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.9,0.5617863310077914,NA,11220,13329,13329,-74.01871,40.64182
06/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8,0.3477173719276054,NA,11220,13330,13330,-74.01871,40.64182
06/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11,1.0612805688615585,NA,11220,13331,13331,-74.01871,40.64182
06/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,13332,13332,-74.01871,40.64182
06/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13333,13333,-74.01871,40.64182
06/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.8,-0.4134167048019446,NA,11220,13334,13334,-74.01871,40.64182
06/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.7,0.5142154512121943,NA,11220,13335,13335,-74.01871,40.64182
06/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,13336,13336,-74.01871,40.64182
06/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.1,-0.5799147840865337,NA,11220,13337,13337,-74.01871,40.64182
06/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.2,0.15743385274521793,NA,11220,13338,13338,-74.01871,40.64182
06/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,13.4,1.632131126408721,NA,11220,13339,13339,-74.01871,40.64182
06/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9,0.5855717709055898,NA,11220,13340,13340,-74.01871,40.64182
06/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11220,13341,13341,-74.01871,40.64182
06/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.3,0.6569280905989852,NA,11220,13342,13342,-74.01871,40.64182
06/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.2,1.3467058476351395,NA,11220,13343,13343,-74.01871,40.64182
06/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.4,0.918567929474768,NA,11220,13344,13344,-74.01871,40.64182
06/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.8,0.538000891109993,NA,11220,13345,13345,-74.01871,40.64182
06/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.4,-0.5085584643931382,NA,11220,13346,13346,-74.01871,40.64182
06/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.8,0.06229209315402411,NA,11220,13347,13347,-74.01871,40.64182
06/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11220,13348,13348,-74.01871,40.64182
07/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,13.9,1.7510583258977133,NA,11220,13349,13349,-74.01871,40.64182
07/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11220,13350,13350,-74.01871,40.64182
07/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.8,0.30014649213200845,NA,11220,13351,13351,-74.01871,40.64182
07/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.4,0.6807135304967835,NA,11220,13352,13352,-74.01871,40.64182
07/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.5,0.9423533693725663,NA,11220,13353,13353,-74.01871,40.64182
07/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,13354,13354,-74.01871,40.64182
07/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,13355,13355,-74.01871,40.64182
07/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.7,0.2763610522342101,NA,11220,13356,13356,-74.01871,40.64182
07/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.5,0.7044989703945819,NA,11220,13357,13357,-74.01871,40.64182
07/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,13358,13358,-74.01871,40.64182
07/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,13359,13359,-74.01871,40.64182
07/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.3,0.41907369162100083,NA,11220,13360,13360,-74.01871,40.64182
07/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.4,0.6807135304967835,NA,11220,13361,13361,-74.01871,40.64182
07/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.5,0.7044989703945819,NA,11220,13362,13362,-74.01871,40.64182
07/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11220,13363,13363,-74.01871,40.64182
07/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11220,13364,13364,-74.01871,40.64182
07/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.6,0.7282844102923802,NA,11220,13365,13365,-74.01871,40.64182
07/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.9,0.7996407299857757,NA,11220,13366,13366,-74.01871,40.64182
07/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.9,1.0374951289637602,NA,11220,13367,13367,-74.01871,40.64182
07/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,16.3,2.3219088834448756,NA,11220,13368,13368,-74.01871,40.64182
07/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.6,1.4418476072263333,NA,11220,13369,13369,-74.01871,40.64182
07/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12.8,1.4894184870219305,NA,11220,13370,13370,-74.01871,40.64182
07/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,14.4,1.8699855253867053,NA,11220,13371,13371,-74.01871,40.64182
07/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,12,1.2991349678395427,NA,11220,13372,13372,-74.01871,40.64182
07/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.1,1.0850660087593569,NA,11220,13373,13373,-74.01871,40.64182
07/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13374,13374,-74.01871,40.64182
07/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.4,0.4428591315187992,NA,11220,13375,13375,-74.01871,40.64182
07/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.6,0.7282844102923802,NA,11220,13376,13376,-74.01871,40.64182
07/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10,0.8234261698835741,NA,11220,13377,13377,-74.01871,40.64182
07/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,13378,13378,-74.01871,40.64182
07/31/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.3,-0.2944895053129524,NA,11220,13379,13379,-74.01871,40.64182
08/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.8,0.30014649213200845,NA,11220,13380,13380,-74.01871,40.64182
08/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11220,13381,13381,-74.01871,40.64182
08/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,13382,13382,-74.01871,40.64182
08/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.4,1.1564223284527522,NA,11220,13383,13383,-74.01871,40.64182
08/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.6,0.4904300113143959,NA,11220,13384,13384,-74.01871,40.64182
08/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,13385,13385,-74.01871,40.64182
08/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,13386,13386,-74.01871,40.64182
08/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.7,0.03850665325622576,NA,11220,13387,13387,-74.01871,40.64182
08/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.6,0.25257561233641157,NA,11220,13388,13388,-74.01871,40.64182
08/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.1,-0.10420598613056498,NA,11220,13389,13389,-74.01871,40.64182
08/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.5,0.46664457141659754,NA,11220,13390,13390,-74.01871,40.64182
08/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,13391,13391,-74.01871,40.64182
08/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,13392,13392,-74.01871,40.64182
08/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.5,-0.4847730244953399,NA,11220,13393,13393,-74.01871,40.64182
08/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.8,-0.4134167048019446,NA,11220,13394,13394,-74.01871,40.64182
08/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.9,-0.15177686592616169,NA,11220,13395,13395,-74.01871,40.64182
08/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.1,0.13364841284741938,NA,11220,13396,13396,-74.01871,40.64182
08/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.6,0.25257561233641157,NA,11220,13397,13397,-74.01871,40.64182
08/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.2,0.6331426507011865,NA,11220,13398,13398,-74.01871,40.64182
08/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.6,0.9661388092703647,NA,11220,13399,13399,-74.01871,40.64182
08/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13400,13400,-74.01871,40.64182
08/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.7,-0.1993477457217586,NA,11220,13401,13401,-74.01871,40.64182
08/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.3,0.41907369162100083,NA,11220,13402,13402,-74.01871,40.64182
08/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.1,0.37150281182540373,NA,11220,13403,13403,-74.01871,40.64182
08/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.9,0.7996407299857757,NA,11220,13404,13404,-74.01871,40.64182
08/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,13.3,1.6083456865109227,NA,11220,13405,13405,-74.01871,40.64182
08/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.9,1.2753495279417444,NA,11220,13406,13406,-74.01871,40.64182
08/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.1,0.8472116097813724,NA,11220,13407,13407,-74.01871,40.64182
08/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.1,0.37150281182540373,NA,11220,13408,13408,-74.01871,40.64182
08/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,13409,13409,-74.01871,40.64182
08/31/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13410,13410,-74.01871,40.64182
09/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.5,-0.009064226539371154,NA,11220,13411,13411,-74.01871,40.64182
09/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.9,-0.6274856638821305,NA,11220,13412,13412,-74.01871,40.64182
09/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.5,-0.4847730244953399,NA,11220,13413,13413,-74.01871,40.64182
09/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7,0.10986297294962102,NA,11220,13414,13414,-74.01871,40.64182
09/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.8,0.538000891109993,NA,11220,13415,13415,-74.01871,40.64182
09/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.2,-0.08042054623276641,NA,11220,13416,13416,-74.01871,40.64182
09/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5,-0.36584582500634766,NA,11220,13417,13417,-74.01871,40.64182
09/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.5,-0.2469186255173555,NA,11220,13418,13418,-74.01871,40.64182
09/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,13419,13419,-74.01871,40.64182
09/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.9,0.323931932029807,NA,11220,13420,13420,-74.01871,40.64182
09/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.2,0.15743385274521793,NA,11220,13421,13421,-74.01871,40.64182
09/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13422,13422,-74.01871,40.64182
09/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13423,13423,-74.01871,40.64182
09/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13424,13424,-74.01871,40.64182
09/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.8,-0.17556230582396024,NA,11220,13425,13425,-74.01871,40.64182
09/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.2,-0.5561293441887352,NA,11220,13426,13426,-74.01871,40.64182
09/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,13427,13427,-74.01871,40.64182
09/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.1,0.37150281182540373,NA,11220,13428,13428,-74.01871,40.64182
09/19/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11.5,1.1802077683505505,NA,11220,13429,13429,-74.01871,40.64182
09/20/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,7.5,0.2287901724386132,NA,11220,13430,13430,-74.01871,40.64182
09/21/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.9,-0.15177686592616169,NA,11220,13431,13431,-74.01871,40.64182
09/22/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.7,0.03850665325622576,NA,11220,13432,13432,-74.01871,40.64182
09/23/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,2.3,-1.0080527022469055,NA,11220,13433,13433,-74.01871,40.64182
09/24/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.6,-0.6988419835755257,NA,11220,13434,13434,-74.01871,40.64182
09/25/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13435,13435,-74.01871,40.64182
09/26/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.8,-0.4134167048019446,NA,11220,13436,13436,-74.01871,40.64182
09/27/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.5,-0.4847730244953399,NA,11220,13437,13437,-74.01871,40.64182
09/28/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4,-0.603700223984332,NA,11220,13438,13438,-74.01871,40.64182
09/29/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.1,-0.5799147840865337,NA,11220,13439,13439,-74.01871,40.64182
09/30/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.4,-0.27070406541515385,NA,11220,13440,13440,-74.01871,40.64182
10/01/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,5.1,-0.34206038510854936,NA,11220,13441,13441,-74.01871,40.64182
10/02/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,13442,13442,-74.01871,40.64182
10/03/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.6,-0.4609875845975415,NA,11220,13443,13443,-74.01871,40.64182
10/04/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.3,-0.5323439042909368,NA,11220,13444,13444,-74.01871,40.64182
10/05/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.8,-0.6512711037799289,NA,11220,13445,13445,-74.01871,40.64182
10/06/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.4,-0.0328496664371695,NA,11220,13446,13446,-74.01871,40.64182
10/07/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.9,0.5617863310077914,NA,11220,13447,13447,-74.01871,40.64182
10/08/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,3.2,-0.7939837431667195,NA,11220,13448,13448,-74.01871,40.64182
10/09/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6,-0.12799142602836333,NA,11220,13449,13449,-74.01871,40.64182
10/10/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.9,0.08607753305182267,NA,11220,13450,13450,-74.01871,40.64182
10/11/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,11,1.0612805688615585,NA,11220,13451,13451,-74.01871,40.64182
10/12/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,9.7,0.7520698501901786,NA,11220,13452,13452,-74.01871,40.64182
10/13/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,13453,13453,-74.01871,40.64182
10/14/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,6.6,0.014721213358427198,NA,11220,13454,13454,-74.01871,40.64182
10/15/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.9,1.0374951289637602,NA,11220,13455,13455,-74.01871,40.64182
10/16/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,10.3,0.8947824895769696,NA,11220,13456,13456,-74.01871,40.64182
10/17/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,8.6,0.4904300113143959,NA,11220,13457,13457,-74.01871,40.64182
10/18/2022,ug/m3 LC,PS 314,New York,Kings,PM2.5,4.9,-0.389631264904146,NA,11220,13458,13458,-74.01871,40.64182
